UUID,date,Latitude,Longitude,Altitude,Velocity,Dist
Orni17499-162,2018-03-01,39.22510445288259,119.49305849006285,185.20833333333334,18.06134259259259,205.19906825884985
Orni17499-162,2018-03-02,43.64192330614345,120.2627978348696,524.9027777777778,17.347608024691354,495.2953477315826
Orni17499-162,2018-03-17,44.77241243899372,122.50251213589627,359.13194444444446,16.439043209876544,218.32437388329296
Orni17499-162,2018-03-18,45.833715397327026,124.81489155950743,133.9375,18.04976851851852,215.9341827928193
Orni17499-162,2018-03-21,47.6997161889937,123.42110416367399,186.97222222222223,17.291666666666668,233.05987828720666
Orni17499-162,2018-03-24,48.714089432049235,124.75514810811839,256.7916666666667,18.053626543209866,149.98004838637698
Orni17499-162,2018-03-27,48.608601107602865,126.68847440682664,288.1666666666667,19.243827160493833,142.47327436661814
Orni17499-162,2018-04-04,47.429984230660374,132.1645174345072,81.76388888888889,18.65354938271604,427.73927948648367
Orni17499-162,2018-04-29,49.73770116816033,136.17047356645173,16.78472222222222,17.04861111111111,390.64119283614116
Orni17499-162,2018-05-01,51.89332367510479,139.76300833728513,88.50694444444444,18.940972222222214,347.99724143438493
Orni17499-162,2018-05-02,56.386926492116146,144.74713159722023,4.930555555555555,18.317901234567895,595.5342812750376
Orni17499-162,2018-05-03,62.9520470501048,151.35440185117395,446.50694444444446,18.39506172839506,817.909943454077
Orni17499-162,2018-05-04,64.72094640427143,151.6508183650629,82.08333333333333,16.86149691358024,197.2282443251376
Orni17499-162,2018-05-07,67.57307863907138,158.19761735088258,49.041666666666664,18.871527777777775,432.28556896975823
Orni17499-162,2018-05-13,67.4814588838266,152.93146969353998,32.65277777777778,18.77893518518518,223.99409425452654
Orni17499-162,2018-05-14,66.15970890480563,150.56800295927428,27.72222222222222,18.63811728395062,179.69901371947248
Orni17499-162,2018-05-29,68.24200233482699,151.78755988589614,32.291666666666664,19.35185185185186,237.4169000643387
Orni17499-162,2018-06-05,68.97967956399374,157.7321515178406,30.09027777777778,17.22993827160494,254.52192316398677
Orni17499-162,2018-06-06,68.983433084827,167.52852421922944,181.58333333333334,17.064043209876548,390.2855540468404
Orni17499-162,2018-06-21,69.52817216121588,164.16330561506282,41.40277777777778,18.746141975308646,145.69884679646975
Orni17499-162,2018-06-24,69.73229217320633,159.66988098996296,32.86805555555556,18.964120370370374,175.34940029373695
Orni17499-162,2018-06-28,69.60255582093815,164.46676587200733,-0.5902777777777778,16.41782407407408,185.84838896580553
Orni17499-162,2018-08-16,68.95562127927143,169.40830343450725,1.0486111111111112,18.6130401234568,207.22400415417303
Orni17499-162,2018-09-28,69.50609215777946,164.35388198046954,61.422680412371136,17.729095074455902,208.41416447958355
Orni17499-162,2018-10-03,62.60843887649369,149.9072993789517,441.8541666666667,19.04320987654321,1001.5329642032575
Orni17499-162,2018-10-04,54.292543021912444,139.5348371838855,47.826388888888886,16.622299382716058,1101.2636656698078
Orni17499-162,2018-10-05,52.447517293160374,130.77097344839626,499.0486111111111,18.91396604938272,616.0653820542324
Orni17499-162,2018-10-06,49.59090867403642,125.09920896976374,441.5769230769231,19.21474358974359,507.9670072299696
Orni17499-162,2018-10-07,46.81013595288257,122.60048151784063,232.6153846153846,20.288461538461547,360.37521690277543
Orni17499-162,2018-11-20,39.676592678946434,120.33623423681226,540.4225352112676,16.43388106416276,814.041904379948
Orni17499-162,2018-11-21,31.219936834827042,116.76363791367402,199.93055555555554,17.827932098765434,994.2194411506131
Orni17499-162,2018-11-22,29.513140856251354,116.11063225099664,9.23076923076923,18.803418803418804,199.85861875274773
Orni17499-162,2019-01-23,31.437918258438142,118.7999405525629,12.645833333333334,16.558641975308642,334.98176491606154
Orni17499-162,2019-02-26,34.834363959827016,119.72021278867393,183.4375,18.173225308641968,387.25996058539835
Orni17499-162,2019-02-27,42.46483872998047,122.74248225997356,283.5763888888889,17.027391975308642,887.9647769920031
Orni17499-162,2019-02-28,46.756060390382586,123.77516174700736,154.59027777777777,17.36496913580247,484.1009959047824
Orni17499-162,2019-03-22,48.41738816121594,126.34358120534064,298.99305555555554,16.363811728395067,266.8617990623044
Orni17499-162,2019-03-25,49.38981250843814,129.0149732608962,114.16666666666667,18.71141975308642,223.1777621430134
Orni17499-163,2017-08-08,68.87623465298671,169.40930739314743,16.4375,17.910879629629633,3060.796446639674
Orni17499-163,2017-09-18,66.59444158844536,160.47370149630365,345.7986111111111,17.737268518518523,453.3180012342433
